diversity_domestic,diversity_scot,diversity_captive,segregating_sites_domestic,segregating_sites_scot,segregating_sites_captive,tajimas_d_domestic,tajimas_d_scot,tajimas_d_captive,divergence_domestic_scot,divergence_domestic_captive,divergence_scot_captive,relatedness_domestic_scot,relatedness_domestic_captive,relatedness_scot_captive,fst_domestic_scot,fst_domestic_captive,fst_scot_captive,f2_domestic_scot,f2_domestic_captive,f2_scot_captive,f3_domestic_scot_captive,y2_domestic_scot,y2_domestic_captive,y2_scot_captive,y3_domestic_scot_captive,pc1_median_domestic,pc1_median_scot,pc1_median_captive,pc2_median_domestic,pc2_median_scot,pc2_median_captive,pc1_iqr_domestic,pc1_iqr_scot,pc1_iqr_captive,pc2_iqr_domestic,pc2_iqr_scot,pc2_iqr_captive,pc1_dist_domestic_scot,pc1_dist_domestic_captive,pc1_dist_scot_captive,pc2_dist_domestic_scot,pc2_dist_domestic_captive,pc2_dist_scot_captive
0.00022509143121111552,0.0008022896085079806,0.0008599582448701818,0.0006406297545252273,0.0026362061100978326,0.0024606337349720327,0.2892047434113491,2.1664888759956447,1.8869718698803848,0.000650786571115888,0.0007485463974141964,0.0008433697236782453,-6.810455898984854,-7.811258326542966,-9.626157123265639,0.11773185777446249,0.15957412241545776,0.007313134323607473,0.00013709605125663564,0.00020602155937382192,1.2245796989466843e-05,0.00016543590682052857,0.00024964176686211877,0.00031856727497938097,0.0004133906012434552,0.0002779816224261244,-225.5613310558298,0.8781274275426846,58.5883099183827,-31.6612228877909,9.553411473308937,-49.62729671205432,0.771050094017852,225.23326170674903,118.86450172302403,1.0205916924181935,112.13537125877036,60.215678072129265,226.4394584833725,284.1496409742125,57.71018249084001,41.21463436109984,17.966073824263418,59.18070818536326
0.00021515076626746902,0.0009985639560031552,0.0006831044376644156,0.0005931698919290326,0.0027734343206343524,0.002516044636370327,0.45159419063502404,3.1767194457565386,0.6301314516104952,0.0010160043460111315,0.0015004003060966472,0.0009950920211835561,-18.262426806460322,-34.94821279531501,-59.296070919960094,0.2521145104811441,0.539244757555404,0.08402179937075982,0.0004091469848760871,0.0010512727041301565,0.00015425782435051391,0.0006530809323279732,0.0005167223680098348,0.0011588480872638167,0.0006535398023517677,0.0007606563154617553,393.67860865743353,7.413387476404244,-220.67254690213534,15.59334063029004,6.461438617074548,30.9556179964546,0.6340311574083444,217.9335765969008,93.30774856680011,1.7990758276411292,166.48299603268327,70.92670782748698,386.2652211810293,614.3511555595688,228.08593437853958,9.131902013215491,15.362277366164559,24.49417937938005
5.786781650402243e-05,0.0007507898744677045,0.0006596081951887172,0.0002081828328606086,0.002281007449921782,0.0020706072851135455,-0.760424722598252,2.6164235644686964,1.3885187058633637,0.0005662910079727768,0.0012216647578797857,0.0009832065670063036,-8.80557021752804,-35.09217914797855,-124.1628826654376,0.166864670972666,0.546016984935455,0.164656840676214,0.00016196216248727305,0.0008629267520344481,0.00027800753217814236,0.0003734406911717012,0.00019089607073925543,0.0008918606602864172,0.0006534024694121631,0.000402374599423675,-275.95669357102497,-68.56284556878492,268.04592069584623,-6.96171052764276,-6.775850719894279,-8.92891168364946,0.19498615360464555,213.58468503288879,175.3878492576247,1.1359308503343692,147.3807690586698,75.44364844557842,207.39384800224005,544.0026142668712,336.6087662646312,0.1858598077484812,1.9672011560067002,2.1530609637551814
0.0004015508748571035,0.0005703273584204552,0.0005821542479963241,0.0010855743653492027,0.0022372431405716336,0.002023931327751361,0.5543536723445924,1.2705013033636932,0.8901741962439561,0.0005224109200267869,0.0006615831325906616,0.0006257155363349985,-2.9743487730540377,-7.962103447875227,-25.746790490341752,0.03616978436239593,0.14715217505778955,0.04116183882802593,3.647180338811169e-05,0.0001697305711642209,4.9474733126823146e-05,7.836382071276352e-05,0.00023724724081661817,0.00037050600859285645,0.0003346384123370308,0.000279139258141343,-155.2518864126163,-27.966517841483846,121.4519147335338,-8.049193150702783,-0.00035063147809559644,-4.756711992378288,0.9011996458039846,83.26236197537452,193.56975939681908,6.167172874545681,82.74166582102492,54.82356142524306,127.28536857113245,276.7038011461501,149.41843257501765,8.048842519224687,3.2924811583244944,4.7563613609001925
0.00020752279144061164,0.0008462383919126471,0.0005118774494217364,0.0005435822865548113,0.0022310166932843554,0.0020242224925525643,0.7241302967819767,3.525941183105639,0.32999683165064037,0.0009357901615901492,0.0013285529917603251,0.000792538882355019,-22.630621288913364,-40.107230718865814,-54.27149206285936,0.27956364684276847,0.5738789191814349,0.07711416704274698,0.00040890956991402976,0.0009688528713286647,0.00011348096168813851,0.0006321407397775744,0.0005126709656343794,0.0010726142670492748,0.0005366001576444118,0.0007359021354980082,383.3235783358265,12.256829844907342,-261.8388196662549,-16.260983056478512,-5.5514912346260585,-4.827830522035437,0.4945736514704322,315.8258271661757,272.50835734535593,1.6646987121006376,108.56713785599123,60.843986392805455,371.06674849091917,645.1623980020813,274.0956495111622,10.709491821852453,11.433152534443074,0.7236607125906218
0.0002993320078125953,0.0005345414083029984,0.0007490346527528327,0.0008404583973205313,0.002315476882925814,0.002092198274987416,0.35777144920973764,0.8340675848212851,2.024378875110086,0.00043347293096399026,0.0010015841633348051,0.0009537564044733057,-1.613609697515063,-19.621062498567394,-136.2031816624311,0.019445008790369256,0.312892255896865,0.19552471689398687,1.6536222906259185e-05,0.0004774008330532992,0.0003119683739457484,9.098434100674268e-05,0.0001662022268126156,0.000627066836959609,0.0005792390780970653,0.00024065034491320016,-164.16163204274278,-134.42453471507184,311.5532356396323,0.9745052288304228,0.9275295907178874,-47.60531149604786,0.5951114656747905,159.76536375424047,228.57877376092674,0.9407000463272014,32.62767320367267,127.48665527983292,29.737097327670938,475.7148676823751,445.97777035470415,0.046975638112535356,48.579816724878285,48.53284108676575
0.00027444352566217587,0.0008752079685480484,0.0004633856205221075,0.0007663905513528032,0.00245243632595353,0.0021619882381066907,0.3855962301619405,3.1191659926770305,-0.2911588031168422,0.0008069244660394483,0.0013828427842455804,0.0009405136709904617,-12.088750806006377,-38.41989528311762,-112.8750227318191,0.16797444047873922,0.5788063095076033,0.16847752096507973,0.00023209871893397507,0.0010139282111518812,0.0002712168764558736,0.00048740502681504714,0.0003693204817649421,0.0011511499739830402,0.0007088208607294722,0.0006246267896462122,-315.3447877002743,-35.80828129292754,281.77189565816286,-0.0736788011803742,0.008487771301936396,-20.70774001578252,0.837614603992165,375.6929082858448,153.17532052076584,1.405192901945857,91.65381030459139,31.83897239099334,279.5365064073468,597.1166833584372,317.5801769510904,0.0821665724823106,20.634061214602145,20.716227787084456
0.0001303742997091216,0.0005526680930642134,0.0004708951387158405,0.0004152458011012032,0.0019511625247428488,0.0016937056486016227,-0.24557333074632912,1.7841396558221507,0.7353144981157057,0.0005889874642077259,0.0007312943496739753,0.0005396578255315128,-15.671859610986742,-21.079564543538407,-18.0339150216796,0.26594730205195627,0.41733452758164324,0.026512425293650166,0.0002474662678209635,0.00043065963046181693,2.7876209641661407e-05,0.0003251248443205442,0.00031265341767549426,0.0004958467803163764,0.00030421025617372423,0.0003903119941751114,304.9555516862917,-33.38511067717519,-113.81372632478194,0.5125812160568766,-3.9126148124046374,-4.682387583090446,0.977250001720563,163.25934753762726,83.05725322386144,1.3412620957005323,50.46513242462866,48.561044583481255,338.3406623634669,418.76927801107365,80.42861564760675,4.425196028461514,5.194968799147322,0.7697727706858082
0.00036307096910169733,0.0007392865170151241,0.0004763009502502393,0.0009345718199865106,0.0024598274324456226,0.0022170631801189805,0.8202696383854523,2.097742510320587,-0.28308349736499766,0.0011247241510648732,0.0013163593547332695,0.0006422752614205508,-28.84397726560972,-33.81578071761003,-17.31258446405573,0.34223069249277815,0.5165034504657684,0.027583699719231025,0.0005735454080072794,0.0008966733950567419,3.448152778801759e-05,0.0007178686376379476,0.0007550808925582633,0.0010782088796077907,0.0004041247862955375,0.0008994041221891435,451.225159013119,-51.711387118659864,-200.66671841109056,4.891736159504582,1.9971199293715982,2.6032327211862887,1.1266036125288679,248.00450483327592,117.55931611308101,2.2581811141305868,83.27668246056041,45.954773397485226,502.93654613177887,651.8918774242096,148.95533129243069,2.894616230132984,2.288503438318293,0.6061127918146905
0.0003321345392973555,0.0008478824498741531,0.0007501892448817282,0.000921917349780352,0.00284268674873602,0.0023012546022516357,0.4165822576956383,2.0564804750211105,1.5083224419564807,0.0007093906864876199,0.0012352773344824167,0.00103807700464012,-5.7664545481021845,-23.817131396052996,-86.81744668823828,0.09187491699298245,0.3907341337718193,0.1301178406103869,0.00011938219190224769,0.0006941154423949045,0.00023904115726266942,0.0002872282385169598,0.00028544946155085316,0.0008601827120432729,0.0006629823821994722,0.0004532955081657556,-255.16699327231998,-55.554996225156785,267.0467428604509,-1.4095097408423967,0.03253766718000347,-2.269001659483916,1.2693463755173866,236.28585820165216,160.52724358741344,0.5832227682771385,127.71223445084453,96.9158442562796,199.6119970471632,522.2137361327709,322.6017390856077,1.4420474080224002,0.8594919186415195,2.3015393266639195
