0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
12.961159,71331.25,6813.6025,2573.101,0.02878565,0.038793653,9.292406,75.4623,35235.574,8521.977,145795.52,3273.2112,30280.068,26806.705,1.45183074e-08,1.8959259e-08
23.811811,83405.89,11107.992,2095.3237,0.0135249095,0.027028956,21.689045,71.3303,164927.6,11705.901,118223.16,2457.7886,48870.598,24205.486,1.45894e-08,2.3323267e-08
15.083794,82782.95,4017.5234,2374.1396,0.05177784,0.022530608,22.754519,261.2221,20766.479,4754.861,55642.496,4032.99,9033.206,32857.01,1.2288623e-08,1.0921329e-08
29.429892,101154.13,7149.5693,3006.7168,0.030958625,0.043825533,14.649529,155.12051,65183.516,6652.5234,101822.64,6951.1445,33845.383,49801.605,8.569241e-09,1.7808198e-08
42.55118,105877.875,5158.666,2110.2305,0.07774646,0.038108896,9.300483,85.00645,43987.38,8289.02,225628.66,2647.3647,9648.417,27570.184,1.1707605e-08,1.4933041e-08
30.776852,90337.88,7526.164,2613.2214,0.0837728,0.0070565077,34.043884,50.27754,72262.51,7321.0713,195359.4,4536.861,18683.71,28848.645,1.2383043e-08,1.6788388e-08
59.777596,183168.05,2831.247,2550.2568,0.058051344,0.041028824,7.885573,129.73747,34408.742,3103.859,221819.62,4815.3438,5652.588,79298.414,4.8810143e-09,1.4758672e-08
10.117433,125539.48,3198.5923,3306.4456,0.04924344,0.08453298,11.614475,27.153872,11776.263,5187.3486,190989.19,4484.6973,41548.11,36851.03,8.8075955e-09,1.4477658e-08
10.47269,61609.6,4881.6816,2833.854,0.069157004,0.032124218,8.411324,185.07874,67369.49,5190.798,51638.863,9554.854,3704.34,27565.87,1.2967e-08,1.13511005e-08
20.700054,78917.2,10141.672,3416.2222,0.054069187,0.034369837,25.340055,194.70894,75188.01,9920.601,73905.09,2226.8218,130190.664,29361.408,1.3764941e-08,1.2981304e-08
37.242622,112496.914,4199.9653,3820.853,0.051786084,0.04426266,9.977533,16.520887,19406.188,5402.4272,102030.26,8502.445,26059.074,41848.99,9.191981e-09,1.1546735e-08
32.47041,134254.6,2613.4473,2495.2913,0.033205595,0.025047377,17.816607,99.032486,34547.76,3586.7625,217396.75,8288.798,12374.689,71475.266,5.9870895e-09,1.5511743e-08
17.666122,122158.04,4688.198,2862.2,0.041280963,0.042908914,16.834366,73.03055,30867.482,5703.255,78829.73,9154.892,16830.717,46472.56,7.953663e-09,1.2681994e-08
15.143985,93525.69,4886.4893,3161.626,0.04218904,0.029918397,19.160084,178.76257,51797.973,5585.7104,43776.457,7210.229,128358.19,31182.531,1.2093099e-08,1.511048e-08
18.286102,86357.836,3107.6736,3488.009,0.0079767415,0.013686183,24.903622,149.56833,20972.67,4605.09,137018.25,7221.8594,8473.062,31031.416,1.166285e-08,1.1989519e-08
19.595825,95342.13,3571.12,2424.6067,0.016636018,0.078115374,8.698502,127.00347,32786.023,4821.5845,76372.12,11085.82,9664.071,41286.95,9.81839e-09,1.2218274e-08
55.398926,99993.3,4435.3247,2890.8254,0.071421586,0.037687235,16.5583,113.722664,43015.07,5569.2056,153818.28,12725.699,25960.625,38474.89,1.1661984e-08,2.3648163e-08
5.780332,100244.88,1997.2793,4911.55,0.060298055,0.040795125,7.0958652,57.332363,10793.613,2263.8833,138424.23,14498.182,32782.203,33829.344,1.0197308e-08,1.631083e-08
28.023638,94099.53,5419.0884,2597.2078,0.06851713,0.030407192,20.487295,103.388916,52334.78,6796.9106,171902.02,4030.402,29628.15,26039.92,1.1348481e-08,1.2779413e-08
8.538121,140260.72,4726.1445,1901.8989,0.06682289,0.046473905,9.756981,156.939,21864.125,7086.216,205402.36,1867.4249,17333.791,50557.316,7.59252e-09,1.3734388e-08
15.808058,102046.72,7157.162,4731.096,0.023094246,0.079771265,6.0851793,187.44316,74132.53,9428.976,93633.85,9015.219,33920.12,42402.336,8.987909e-09,2.4866397e-08
22.202105,85940.31,3657.5537,1983.4702,0.026401892,0.039201625,14.706993,171.50743,67336.16,4922.753,100507.94,3541.3933,111753.95,28891.293,1.430012e-08,1.038967e-08
22.410797,137454.6,4013.958,1708.9681,0.037097536,0.022938706,19.045752,89.893684,22922.76,5290.129,131421.78,5751.468,26475.502,49504.47,7.705689e-09,1.5839575e-08
21.883427,117537.41,2798.3953,3110.725,0.0635833,0.06197215,10.558054,91.15078,156021.84,3191.797,139131.38,5906.272,44794.164,52055.04,7.547084e-09,1.5151286e-08
47.834038,35375.203,7099.4663,1826.5205,0.04059771,0.057846572,10.512105,102.21159,174911.06,8305.685,33945.652,1994.8578,18015.887,14714.141,3.3308506e-08,1.7857007e-08
21.305256,79041.33,3939.1936,2441.1865,0.051983174,0.023056509,17.457775,122.37345,37428.816,4490.573,130906.42,3049.191,88687.88,19825.797,1.5384426e-08,1.930438e-08
6.2304473,121293.42,2957.3228,1759.2316,0.04357816,0.054131757,9.766065,67.73111,37689.258,3178.1013,163940.42,2935.3555,20327.098,50017.125,7.178822e-09,1.9856177e-08
18.721958,102192.3,5660.723,5019.7783,0.048568524,0.058931917,6.8471823,75.876305,86238.09,5069.2524,170114.77,5313.7925,99143.07,32937.832,1.0483227e-08,2.9427135e-08
9.858579,74373.01,5282.4463,2158.4856,0.015065558,0.030270683,17.603996,202.27248,84770.99,6487.019,83648.62,1937.8345,14687.924,29826.998,1.2986282e-08,2.7060159e-08
24.522818,100718.26,3501.3103,2162.3303,0.00984112,0.019942963,24.462318,136.79543,69044.84,3804.0847,170898.05,4007.4248,32765.049,51150.78,9.22919e-09,1.007322e-08
17.28805,78728.14,4438.68,4516.9536,0.03113757,0.07151191,6.778975,70.08532,40095.027,9445.085,120443.555,10504.446,12950.0625,27066.879,1.218862e-08,1.0740941e-08
5.3127494,69030.55,4395.779,3143.9434,0.051081393,0.060022514,11.680822,67.35108,51943.902,5506.7056,51328.312,9562.055,32145.168,23915.592,1.7780774e-08,1.8950619e-08
32.76317,90558.44,4116.834,1564.8862,0.02585447,0.041619107,18.788902,108.09202,89242.586,7349.458,105515.305,5206.7524,6961.8784,18831.145,1.3230697e-08,1.3395802e-08
15.943364,104545.414,3731.9731,2385.525,0.059679978,0.020037318,26.357306,17.361,45890.07,4924.373,105991.03,2872.6938,64972.87,37731.69,1.1188917e-08,2.7370678e-08
19.784693,132787.58,5017.5293,2791.5835,0.038250335,0.048684794,12.351023,142.7562,70403.13,6225.4355,93832.04,6518.435,7842.0723,42370.08,8.810906e-09,1.4670489e-08
23.371561,87072.59,6444.195,3209.865,0.017908504,0.09490775,4.939533,152.881,62657.45,8129.944,150141.94,3809.2327,27557.38,44321.89,1.1284183e-08,1.42788075e-08
72.32897,76468.53,6311.4766,2742.995,0.047826055,0.031959374,16.986038,77.38216,65104.93,8076.6445,93828.46,3099.2268,51284.715,25219.748,1.3142468e-08,1.1100321e-08
20.37601,97659.99,4943.6416,4775.5654,0.058763605,0.04142577,12.495532,47.434723,44320.75,6343.0957,119591.07,3600.44,179844.14,28275.746,1.1119053e-08,2.0141108e-08
36.562527,109966.086,4768.0156,2700.576,0.029629832,0.048877243,11.48497,148.76741,32409.988,9754.378,173518.28,5933.7783,20070.117,41762.11,8.570288e-09,1.4746234e-08
9.680317,74702.91,3408.5938,2649.1113,0.025101274,0.12579766,3.340172,98.88597,38380.746,5785.658,152646.45,3827.3772,19792.227,24753.143,1.511659e-08,1.9539947e-08
27.53249,125449.59,3622.3096,2333.0205,0.07868168,0.056935575,9.498845,77.88484,29789.248,4809.873,132213.12,5112.657,5412.132,55107.01,7.1354798e-09,1.9482524e-08
14.352275,106214.55,3780.115,2545.8318,0.08831717,0.08309361,6.318831,133.36475,67323.95,5106.2935,86857.45,4893.5127,35526.36,39420.145,1.06963105e-08,1.0430472e-08
14.1381855,81373.086,6655.0874,3632.5908,0.047915075,0.042783592,15.956579,118.57528,135562.9,7190.809,118276.96,3743.2976,166096.11,24684.896,1.4354284e-08,1.0884874e-08
23.674288,105320.97,3699.9868,2361.6404,0.07622955,0.09027974,4.9066887,64.34099,16927.314,4581.5137,135070.86,4085.0579,20572.14,46275.273,8.043228e-09,3.1575887e-08
11.550086,61083.242,9305.368,2066.8972,0.055858757,0.026860759,17.469824,151.36446,89544.04,9574.108,69282.29,6955.667,1799.4777,42727.074,1.0835987e-08,1.7771619e-08
23.813349,82071.234,3693.6372,3243.3562,0.056765836,0.024248641,19.433434,201.42787,19351.816,5280.235,135378.05,2478.02,4780.214,32326.084,1.1849474e-08,1.5748506e-08
34.80205,80872.08,4303.9053,3383.9197,0.086187325,0.027689088,20.221184,52.27456,35455.145,4690.219,84193.16,6488.3984,18386.082,34382.008,1.1013181e-08,1.2954689e-08
6.025903,123256.53,3900.916,4165.7236,0.036415726,0.02554669,13.533965,201.86603,39009.258,5868.077,154037.02,6793.023,15526.904,42544.105,7.1889894e-09,6.1848966e-09
22.508726,128522.2,5954.0664,3750.5693,0.03444215,0.037006117,12.842762,134.49934,26581.56,7361.0044,85717.17,7062.3467,12029.081,43340.664,7.572591e-09,2.1586178e-08
16.591963,69075.26,4796.868,3521.1067,0.12003559,0.08970586,5.1249185,31.441568,40066.816,7190.706,89577.695,6540.111,10891.804,21026.3,1.563713e-08,2.423183e-08
10.081452,93964.836,3070.4255,1766.507,0.025206447,0.044955015,7.238412,197.5044,59037.36,3115.9448,158740.81,3245.9802,1347.3833,55176.9,9.246881e-09,1.6998081e-08
19.865776,75197.68,9597.081,2255.8293,0.014489173,0.029344382,19.353651,114.77615,70693.17,9791.091,88243.18,4418.222,20603.518,22963.107,1.3730591e-08,1.0071972e-08
8.884846,88977.52,3319.5674,2832.007,0.017020958,0.08728535,9.157558,52.406666,62477.543,3678.4407,159808.8,7984.3,9270.265,27195.164,1.0973969e-08,3.0526103e-08
8.332269,78470.74,4663.9214,4078.2886,0.012768099,0.05328809,6.171408,34.63309,22224.322,5859.058,106141.84,49244.926,4400.4556,38968.87,1.17918235e-08,1.2148978e-08
8.444558,87605.414,4881.747,3146.0881,0.026760997,0.056858633,10.68494,202.99762,26800.547,6136.6978,102837.164,5762.756,67018.78,43544.246,1.1738575e-08,1.9459907e-08
24.545595,78667.73,7982.678,2427.832,0.025164228,0.018290127,23.043146,231.78845,87649.62,7291.173,130269.03,3347.4475,27619.186,22708.33,1.6954887e-08,1.8880264e-08
25.0241,101472.79,5016.3184,2208.2612,0.024023414,0.014775327,27.72332,44.556602,23198.957,5688.615,207630.22,11692.424,314.9244,67229.58,8.876387e-09,1.435746e-08
57.192944,105600.06,8185.468,3243.836,0.037586395,0.030856986,14.882898,117.87713,43942.055,9994.005,108649.81,5597.3726,25818.803,33729.67,1.244629e-08,1.5603524e-08
13.111984,110571.28,3848.2947,2782.4963,0.026080763,0.086264685,6.2633877,72.05107,43495.4,4726.154,142867.62,3013.121,17428.838,43536.066,8.4142915e-09,9.948536e-09
38.26327,74897.305,4398.9917,1518.3687,0.048709027,0.038874328,11.537747,56.820137,53382.574,4459.062,59461.082,2634.255,87887.42,28823.152,1.4902255e-08,1.5671437e-08
13.042247,94497.56,4572.858,3210.1099,0.06995935,0.031519968,15.0076275,102.5729,46579.094,6106.527,140373.39,4352.1265,62170.08,31752.732,8.607064e-09,1.3573186e-08
30.566278,129715.14,5844.8936,3152.431,0.019875927,0.025854588,22.678463,90.675606,34103.547,7011.103,127271.26,4603.97,50241.965,43865.598,9.188528e-09,2.052927e-08
15.593268,41032.625,6907.984,3333.8186,0.023000728,0.033072162,23.835644,65.07031,97908.9,7644.786,35796.734,7210.896,348980.94,20293.705,1.8057886e-08,8.394751e-09
41.814423,58029.63,4189.317,4694.9727,0.060601924,0.06325521,10.114805,44.682972,50212.363,5584.0327,146440.4,5425.879,26488.357,22243.004,1.8298474e-08,2.0067409e-08
38.9176,77568.44,4423.463,3436.5535,0.05002004,0.039377674,13.789736,103.1495,34896.773,7022.3057,72460.914,8943.023,34952.434,26770.3,1.5136296e-08,2.0446857e-08
3.9042225,139218.98,2628.7573,3089.742,0.4258873,0.069590464,8.447268,46.807716,43986.33,3685.084,167189.19,2626.0037,92020.5,56537.715,6.242294e-09,2.0170596e-08
12.062348,193905.1,4440.0854,3319.6401,0.10509392,0.07006029,8.732089,76.70612,39934.066,5347.192,116807.945,6342.412,16456.63,77345.66,4.5293196e-09,1.1133229e-08
19.574263,60302.895,5654.0923,3103.4004,0.12922394,0.03165851,23.915993,49.61505,116041.6,6512.5513,77690.0,5971.1597,4682.367,23887.191,1.5707169e-08,9.519378e-09
41.549515,62227.496,3795.7715,2543.2656,0.121087246,0.04126564,12.93236,83.30855,42847.453,4610.086,114580.03,2036.8158,40782.594,28881.1,1.2581407e-08,2.5921798e-08
39.963634,89566.33,4422.8936,2377.0168,0.030322323,0.054401536,12.653873,101.4141,21711.424,5383.772,72383.9,2959.11,13455.717,33461.855,1.0619106e-08,2.0056312e-08
33.78161,83203.305,4550.133,5855.2925,0.064018786,0.016390279,24.808086,62.829086,17482.809,5694.358,149493.27,20391.873,4246.617,38489.906,1.1149294e-08,1.5579792e-08
10.471278,58405.504,4566.465,2549.5845,0.014487439,0.05590708,8.625547,166.38979,59912.586,6546.825,80126.03,4767.775,9612.919,23105.035,1.5504556e-08,2.5320404e-08
23.226423,70442.29,6218.226,1866.0817,0.020243682,0.04376004,12.435028,326.44464,37235.992,8653.587,67414.61,2365.795,52045.707,22178.906,1.6339259e-08,1.7426489e-08
17.061174,81813.04,4967.4556,3354.2385,0.046540443,0.059277028,7.009995,203.96391,64508.336,4595.4077,135839.34,7062.1577,6948.4204,32017.432,1.0813441e-08,1.7277786e-08
42.029163,157448.86,3995.557,2580.2754,0.048789144,0.023111429,18.920538,138.17424,33790.297,2916.501,169331.53,8192.622,7090.691,68125.87,6.1143446e-09,1.0211146e-08
4.095926,69703.46,2250.626,3596.106,0.028817473,0.10803916,5.9713454,61.398235,54695.008,3255.746,103068.49,10199.889,6324.3945,28928.045,1.3672834e-08,1.5080392e-08
24.398731,172595.39,5429.839,3075.7156,0.037520774,0.02497318,19.434263,104.20399,60963.008,6563.6104,208274.39,3249.6597,59930.47,56961.203,5.7529084e-09,2.2114898e-08
29.692492,47396.742,4495.917,2673.4785,0.027264012,0.014680724,43.642807,107.0057,85962.11,5486.7856,59177.26,4131.016,68889.16,17367.83,2.0873093e-08,8.516692e-09
26.627062,94173.51,3615.952,2726.4473,0.014582907,0.05582417,8.786956,211.1659,34924.242,4072.6648,105490.45,12143.746,2386.0413,41242.32,9.636458e-09,1.9747965e-08
20.608648,74799.94,4848.3047,3574.9465,0.112992354,0.07837219,5.3863373,219.7442,23797.852,6946.79,147472.33,6685.366,11351.409,21757.688,1.4687344e-08,1.4850586e-08
44.796764,82413.05,5008.283,2470.8616,0.092207134,0.065460846,8.636287,265.38702,58308.22,5922.0986,149289.81,5179.538,1777.761,67059.82,9.204631e-09,1.2510527e-08
35.200203,67986.77,3891.3335,1627.9016,0.044006713,0.03077993,15.574093,135.64935,33592.242,5386.0625,74580.48,3165.7893,17907.406,20662.805,1.21785115e-08,6.9791795e-09
10.940584,59534.562,6465.9326,2466.085,0.0394579,0.049789306,7.9167337,122.51357,76360.83,5755.7314,101712.0,5664.708,2036.038,31230.773,1.406524e-08,2.5343983e-08
37.291687,103570.02,4309.5034,4121.635,0.09583072,0.032596517,15.768844,46.131977,52678.69,6235.7744,146848.78,5989.2783,92324.82,32969.54,1.0708703e-08,1.0746986e-08
8.585852,80746.305,6247.0,1651.2588,0.089705564,0.037614264,23.084608,37.642403,22674.79,6501.7646,128819.15,2714.8713,13547.496,24245.27,1.193649e-08,9.293967e-09
41.34561,56085.32,3914.6414,2946.2654,0.042815298,0.043264665,13.407027,95.49322,42348.75,5380.775,92993.66,4097.8794,8289.272,19111.773,1.8075635e-08,1.8428487e-08
25.907217,104899.76,3662.409,4239.0586,0.0447807,0.015897302,27.297794,74.87951,28220.223,3254.6345,100199.484,3827.9214,62938.805,34292.97,9.769987e-09,1.1990341e-08
4.3272943,123313.89,3478.9863,2649.9705,0.015017676,0.119993955,5.54975,280.89368,64429.938,5320.978,171642.69,9566.935,8966.405,62298.34,6.535158e-09,1.814773e-08
17.246069,154115.62,7117.8936,3449.5166,0.012274395,0.016867943,38.194115,121.39323,137643.36,7382.481,231223.94,6124.1045,14520.833,69841.92,6.0795053e-09,1.5321673e-08
22.81328,94802.02,3952.741,3754.0044,0.06421872,0.05826756,10.032813,110.24202,57800.082,5997.355,101753.04,4586.095,80788.59,37825.94,9.68636e-09,1.3221592e-08
19.697323,101580.06,4366.865,2834.7188,0.01443647,0.027223209,13.986836,158.89105,30658.832,4675.687,106127.48,6667.271,12235.385,35333.055,9.471113e-09,1.3456161e-08
6.481593,151475.44,6096.7803,2533.8008,0.06687473,0.04192085,9.109809,53.485626,139740.67,8329.608,135003.5,3974.9988,13803.306,93338.13,5.889739e-09,1.6195848e-08
5.4229107,121340.98,5273.3506,2832.3096,0.089619055,0.078186475,5.9841743,64.43792,57107.355,6086.747,103779.92,9314.166,5272.058,80108.0,6.6206094e-09,1.8361895e-08
78.410774,116290.766,4780.2314,3397.1707,0.035332836,0.032386314,18.893085,102.71097,72626.33,4662.3296,232989.22,2372.011,147956.22,45690.11,1.0010054e-08,2.0660275e-08
23.59483,86737.84,5573.0625,2853.1086,0.053837597,0.02509406,19.956709,20.338524,50141.16,6789.8105,83920.125,9861.786,19746.43,41824.008,1.1314658e-08,8.882992e-09
67.57665,196662.47,4361.9575,3227.0317,0.04739447,0.026778104,24.31068,246.19832,50801.004,5375.4966,171638.75,5542.517,12418.821,61108.883,5.425199e-09,1.6969251e-08
41.52124,95636.64,4028.3003,3065.7615,0.061861154,0.03517,20.830807,156.66983,49704.387,3469.2522,87419.21,8015.8555,30269.182,38312.617,9.805141e-09,9.550895e-09
