0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
14.52567,81639.0,2545.612,3038.3667,0.029685685,0.058614463,8.860614,88.692314,314890.06,2580.5657,94042.02,1469.172,21811.662,24886.072,1.5038454e-08,1.9560941e-08
19.01791,57863.344,4801.2114,2900.8848,0.0437731,0.0514997,9.089521,93.933426,512975.62,4602.197,57631.164,2098.042,8235.84,20863.17,1.9024643e-08,1.3884734e-08
16.635231,69145.32,3659.5947,2958.1858,0.06089786,0.048264585,11.1139,87.074036,470961.4,3509.8286,80642.65,2257.2551,8338.605,22200.66,1.7500401e-08,1.1854923e-08
11.744545,126805.19,2487.5183,2058.476,0.045596767,0.056281067,8.9252205,64.16497,249569.6,2493.1064,151860.05,2281.6685,6109.131,42855.176,9.193086e-09,1.3282126e-08
22.474068,141155.1,5436.2896,2535.1992,0.040605474,0.072305165,7.0444226,68.2612,436615.72,5162.106,131750.44,1302.6586,13878.027,51071.48,7.4219044e-09,1.1179575e-08
13.739698,82611.734,5106.1616,2256.2715,0.028430203,0.06338798,8.775002,70.05178,354794.8,5475.8916,103003.63,1267.3439,11317.565,25463.113,1.4656784e-08,7.559964e-09
24.207453,59897.387,8696.599,1770.2585,0.016411105,0.0515522,10.009643,55.02684,828643.5,8719.977,44129.355,881.3165,91694.71,22699.496,1.9317827e-08,1.9474129e-08
5.381588,147135.45,3046.2903,2445.277,0.026683874,0.02576165,20.168314,38.594383,384251.53,3055.7905,179706.3,1494.3544,12670.056,45859.883,7.705866e-09,1.23465815e-08
10.341734,140072.5,2326.335,4204.8833,0.020611547,0.03151906,15.863933,60.24196,246072.55,2122.249,169349.78,2527.2366,17907.152,42287.367,8.603666e-09,9.956985e-09
29.321823,93866.41,5362.8804,3223.0303,0.030288812,0.058586083,8.852824,107.43311,541319.5,5148.188,96025.78,2889.4778,12110.38,32281.97,1.1983756e-08,1.300383e-08
15.1971655,129478.945,3514.709,4811.9194,0.05167054,0.04234836,13.13654,27.09891,351946.53,3355.7935,134927.81,3082.881,27294.547,39554.016,8.588976e-09,1.7877488e-08
8.976335,95910.83,4085.4514,3700.9749,0.028929466,0.048483387,9.480217,49.67771,381605.0,4012.7673,104885.34,3130.9666,10175.91,34252.113,1.0868608e-08,1.1326425e-08
15.800456,57666.957,2649.0735,1836.424,0.02602441,0.049326673,11.267169,55.52799,356633.47,2539.3708,71983.734,2072.7856,3738.9695,21926.66,1.9266201e-08,1.1778943e-08
18.867388,105667.266,2199.7253,3350.4656,0.053494833,0.054532815,9.351229,19.489452,147537.31,2174.298,134667.11,653.2132,74856.24,30672.87,1.2958618e-08,1.035327e-08
20.140713,137791.23,3959.8154,2542.5354,0.077768356,0.040614575,10.467899,53.64515,412350.66,3968.518,176227.77,3028.961,4855.625,52051.51,7.508504e-09,2.1250134e-08
21.319174,128773.21,4722.3916,2329.8933,0.040708352,0.035156257,13.076225,158.61111,403242.1,4773.735,151594.95,927.6155,79424.43,38096.887,9.143388e-09,1.5719877e-08
13.906233,96496.91,3421.044,2381.0461,0.04113937,0.043450583,10.643783,27.679976,778784.6,3893.7761,179639.47,2847.8809,7557.5093,27253.58,1.3180751e-08,1.4146061e-08
24.771046,132288.56,5952.9927,2024.0938,0.05445239,0.06078067,8.093988,87.12292,570174.25,6009.0337,130570.03,1922.9741,19420.389,46238.652,8.183474e-09,1.6691898e-08
