diversity_domestic,diversity_scot,diversity_captive,segregating_sites_domestic,segregating_sites_scot,segregating_sites_captive,tajimas_d_domestic,tajimas_d_scot,tajimas_d_captive,divergence_domestic_scot,divergence_domestic_captive,divergence_scot_captive,relatedness_domestic_scot,relatedness_domestic_captive,relatedness_scot_captive,fst_domestic_scot,fst_domestic_captive,fst_scot_captive,f2_domestic_scot,f2_domestic_captive,f2_scot_captive,f3_domestic_scot_captive,f3_scot_domestic_captive,f3_captive_domestic_scot,y2_domestic_scot,y2_domestic_captive,y2_scot_captive,y3_domestic_scot_captive,y3_scot_domestic_captive,y3_captive_domestic_scot,pc1_median_domestic,pc1_median_scot,pc1_median_captive,pc2_median_domestic,pc2_median_scot,pc2_median_captive,pc1_iqr_domestic,pc1_iqr_scot,pc1_iqr_captive,pc2_iqr_domestic,pc2_iqr_scot,pc2_iqr_captive,pc1_dist_domestic_scot,pc1_dist_domestic_captive,pc1_dist_scot_captive,pc2_dist_domestic_scot,pc2_dist_domestic_captive,pc2_dist_scot_captive
4.895403348162815e-05,0.00040223148675206863,0.0006150968672024115,0.00022905710937767018,0.002015666726855657,0.001768646988972962,-1.6792393620291401,0.2664372828908913,1.8594209868133653,0.00026823281788647163,0.0006030047030022109,0.0006045343424236936,-2.7532959682159674,-13.119980194861794,-50.901080270602165,0.08634639368424246,0.2898080363408667,0.0861213555135214,4.264005776956066e-05,0.00027097925266094677,9.58701654467566e-05,0.0001088745724918064,-6.62345147222337e-05,0.00016210468016902258,6.711707451037578e-05,0.0002954562694017716,0.0002969859088227773,0.00013335158923262719,0.000134881228653776,0.00046965311377007425,-174.08736008343783,-64.20134178393214,210.4633949772075,1.3305535611734451,0.9789814841435053,-23.561638418497584,0.3090422458239175,202.32329453592806,208.63827371235766,0.4963093318015779,120.54127647413144,137.60968599604593,109.8860182995057,384.5507550606453,274.66473676113964,0.35157207702993987,24.89219197967103,24.54061990264109
0.0005895859857924555,0.0010578961440698142,0.0009941687519228171,0.0015641597093583996,0.0032864443030627805,0.0030035888973396364,0.6550174955034059,2.4849620420983136,1.5889487305788372,0.0010162822679691123,0.0011815915578690247,0.0010711098451762,-8.07534849435253,-11.841443600897696,-18.377786951179775,0.10464063123291689,0.1974767292930204,0.021494677460198508,0.0001925412030382753,0.00038971418901190415,4.5077397180175565e-05,0.0002685889974350049,-7.604779439668563e-05,0.00012112519157686566,0.0004873341959344069,0.0006845071819079059,0.0005740254692149213,0.0005633819903310334,0.0004529002776379878,0.0006182095675382471,-287.4790016100894,3.8171239897171882,128.61078741970442,9.754994585298235,3.6880951846614556,7.890912286741583,1.0735653479868574,153.55247339985556,171.42115300437456,1.8034931595591015,120.63314852849014,85.64191036976777,291.2961255998066,416.08978902979385,124.79366342998723,6.066899400636779,1.864082298556652,4.202817102080127
0.0001359488500463847,0.00032299028147852766,0.00046180886154246695,0.0003856365805480322,0.0017340879667993288,0.0016639396470016499,0.3059470164103342,0.025391756519408462,0.7274636477800964,0.00024050633269303315,0.0003430555948129628,0.0004020757614759756,-1.2446330200912001,-2.8627912502553188,-9.354335078399671,0.02348368707171533,0.06881814642715889,0.01217934599568371,1.1036766930604407e-05,4.417673901866509e-05,9.67618996556433e-06,2.2768657991853528e-05,-1.1731891061249887e-05,2.1408081026812842e-05,7.901119195379594e-05,0.00011215116404188002,0.00017117133070482818,9.074308301506133e-05,0.00014976324967803055,0.00025231251179800635,-101.4566131484771,-49.77351513380678,38.76661927506435,-32.65891617654381,-18.292486362744892,32.2223436410461,0.9502170001959769,110.32979431178623,164.2543600365493,1.7776159961847533,58.436970045166454,113.38833257533477,51.68309801467032,140.22323242354145,88.54013440887113,14.36642981379892,64.88125981758992,50.51483000379099
3.0389732258029264e-05,0.0005207104189925063,0.0009358140503019929,0.00014217801215698155,0.0024162423014346766,0.0022219905844470425,-1.6787261862347762,0.5556942141235839,3.0420565310724164,0.0003190525706029067,0.0011448876394352723,0.001087983123890822,-2.3252304482617983,-25.54060394466021,-151.41535572887074,0.0731622962891173,0.4065049164440848,0.1980574307059031,4.350249497788188e-05,0.0006617857481561217,0.0003597208892437873,0.00017278367694500561,-0.00012928118196704015,0.0004890020712107264,5.869736110691968e-05,0.0006769806142851359,0.0006200760987401521,0.00018797854307399335,0.00013107402752914518,0.0009569090963616312,-210.23143529708136,-110.2664954376791,365.5344308663159,10.195348221948217,9.860577950650493,-5.841248729472444,0.15445093835364787,176.39500046602342,242.1485773959419,0.2072948710504292,62.05790386864016,121.73285132061386,99.96493985940226,575.7658661633973,475.800926303995,0.3347702712977245,16.036596951420663,15.701826680122936
0.0003265946029574468,0.0008642406387395112,0.0007940951436196756,0.0008772347514417921,0.002960272533837493,0.0026762748662019346,0.5887184883543664,1.9418499278754453,1.0365345851617984,0.0007405752721512645,0.0011687592424961676,0.00098926352790434,-6.575375024563002,-19.506288932623622,-57.658990617570055,0.1086515145876703,0.3518668214675357,0.08804051395317258,0.00014515765130310987,0.000608414369207721,0.0001600956367252891,0.0002967381918927495,-0.00015158054058960485,0.0003116761773148438,0.0003084549527817527,0.0007717116706865431,0.0005922159560948085,0.00046003549337152454,0.00028053977878003683,0.000708723749124533,-263.1991006715416,-52.13143983781432,221.78378779159047,-18.77602192702757,-8.789090735492968,5.6129563404436364,1.2335609365997016,231.82228493160517,147.6257012181607,2.8546809210136495,110.41981635178726,133.64556234191127,211.06766083372727,484.9828884631321,273.9152276294048,9.986931191534604,24.38897826747121,14.402047075936604
6.129086935919888e-05,0.0008915653383120906,0.0007962653398020174,0.00021655942021831358,0.002600639209766187,0.0024181460712887,-0.68814222643966,2.8644473521201785,1.5614446974516947,0.0008423035075988245,0.0011635256529613633,0.0009063294945074475,-17.161707070647285,-26.15439780630657,-28.658256723380898,0.27744493313934704,0.4614367986639559,0.03566024264347212,0.00036587540376364447,0.0007347475483798073,6.24141554507349e-05,0.0005191043983466075,-0.00015322899458274832,0.0002156431500334892,0.00039652083844321913,0.0007653929830594874,0.0005081968246065011,0.0005497498330262452,0.00029255367457323806,0.0006137758199344621,351.99987323529103,6.971822906327717,-166.8056088704157,-2.147312765812723,-2.8602111662805996,-46.65477182473138,0.5982512598089897,204.28391171876476,207.13079674892984,0.5146574681422598,114.36360793229271,83.36652501094481,345.02805032896333,518.8054821057067,173.77743177674344,0.7128984004678767,44.507459058918656,43.79456065845078
0.0002448719732826132,0.0007478480846774883,0.0008653925407656448,0.0007189978806338093,0.002947013336736527,0.0027192328730256733,0.13494223807240113,1.2494897427053377,1.3835486561734298,0.000557817780446767,0.0006671948097529324,0.0008139305143184845,-3.036610705009014,-4.122786604017151,-6.894112003780719,0.05829922705367152,0.09167967868393956,0.004510936327908999,6.145775146636421e-05,0.00011206255272894505,7.3102015971109695e-06,8.310505129909522e-05,-2.1647299832717158e-05,2.8957501429824787e-05,0.00018389373810770906,0.00023449853937017876,0.0003812342439358077,0.00020554103794044923,0.00035227674250602617,0.0004616537718126306,-192.54357567890528,-12.03183778755848,81.05660146655892,-7.925336677136606,7.9759918929117894,-1.7915055050448383,1.1186635749882043,173.21573757934453,101.00253899765747,0.7866286047632007,127.14064935608842,165.8631545405101,180.5117378913468,273.6001771454642,93.08843925411739,15.901328570048396,6.133831172091767,9.767497397956628
3.536159181797716e-05,0.0008622437416550016,0.0008211118190475742,0.00014426096035020765,0.00226170098387274,0.002120687630920573,-1.2300293349154603,3.5609524647606743,2.4946115803792583,0.0007004341099857462,0.001174197607275578,0.000967030304558573,-13.604189030833941,-30.28494390838569,-60.516839697516446,0.21895526522127207,0.4655173044703572,0.06930500574034426,0.00025163144324945997,0.0007459609018444882,0.00012535252420783745,0.00043611991044266397,-0.0001844884671930592,0.0003098409914009992,0.0002693122391584196,0.0007636416977534082,0.0005564743950348592,0.000453800706351636,0.000246633403634118,0.0007203969009252262,-310.84952006980467,14.381909874053255,166.8816511748068,9.436329439669706,-1.524404302949518,-1.6951530263619559,0.08645281143896,301.11318434959605,278.90779210788975,0.25560816769509387,108.72815530553636,143.8192466988997,325.2314299438579,477.73117124461146,152.49974130075353,10.960733742619224,11.131482466031661,0.17074872341243785
0.00016123233899007733,0.00020548244748694707,0.00025129788086228393,0.0005684432811191228,0.0019301762617637858,0.0014890391906478583,-0.6793839785542842,-1.4216545527097681,-1.025514664170323,0.00018377947186214936,0.0002149569472739295,0.00023539563623733138,-0.4940561865049224,-1.016056621270356,-5.3984892710634265,0.001149649255520635,0.0206348105451174,0.015104973150306567,4.220786235690824e-07,8.691837347783581e-06,7.0054720627984105e-06,1.0542219542789428e-06,-6.321433307104306e-07,7.637615393500034e-06,8.103824811860557e-05,8.930800684284181e-05,0.00010974669580627856,8.167039144931359e-05,0.00010210908041279258,0.0001332865558246867,-29.303786807105393,-28.90936557294387,-27.945821772568028,-12.174862336059558,-13.11549159718897,-12.147495036531167,0.6704305685608034,3.3423588521130583,289.3472384278404,0.4499197544371025,3.1535200353974986,16.904021246432443,0.3944212341615234,1.357965034537365,0.9635438003758416,0.9406292611294127,0.027367299528391342,0.967996560657804
0.0003333558704390187,0.0008956707179249041,0.0007649519480300486,0.0008662600781656546,0.0025859241886592027,0.0024385947992501566,0.7678159235948034,2.928609755013873,1.310003693054521,0.000755955190656931,0.001308060002483241,0.0010778496187673235,-7.3750084371335785,-27.07965580464987,-99.19285981654218,0.10320696757327985,0.40862610841999336,0.12972610385067418,0.00014144189647500506,0.000758906093248803,0.00024753828579025767,0.0003264048519666781,-0.00018496295549170374,0.0004325012412818379,0.00030811983169444046,0.0009255840284683494,0.0006953736447528495,0.0004930827871863278,0.0002628724034708881,0.0008149772152964914,-275.1235733725898,-33.43538644649925,287.75354571482643,-15.025654106731464,-12.964276330876805,-37.45501377113866,0.9655527955990806,298.76543573093363,152.26833579392755,1.3065338610892177,111.23348457080445,146.30658736369816,241.68818692609057,562.8771190874163,321.1889321613257,2.061377775854659,22.429359664407194,24.490737440261853
